-0.188,-0.395,-0.094,0.021,-0.733,-0.154,-0.426,0.147,-0.266,-0.221,-0.493,-0.120,-0.337,0.223
-0.255,-0.295,-0.052,-0.044,-0.754,-0.219,-0.388,0.111,-0.051,-0.348,-0.639,-0.113,-0.600,0.150
0.034,-0.231,-0.072,0.138,-0.435,-0.149,-0.278,0.149,-0.053,-0.088,-0.452,0.075,-0.444,0.268
0.074,-0.049,0.065,0.055,-0.379,-0.001,-0.429,0.064,-0.076,-0.015,-0.398,0.049,-0.306,0.214
0.006,-0.024,-0.013,0.085,-0.433,0.019,-0.317,0.194,-0.092,-0.236,-0.551,0.050,-0.348,0.230
-0.234,-0.280,-0.097,-0.162,-0.516,-0.205,-0.418,0.057,-0.195,-0.384,-0.546,-0.036,-0.461,0.091
-0.181,-0.191,-0.142,-0.082,-0.518,-0.183,-0.707,0.200,-0.178,-0.278,-0.532,-0.146,-0.395,0.171
-0.203,-0.177,0.030,0.096,-0.458,0.034,-0.436,-0.027,0.086,-0.205,-0.486,-0.104,-0.283,0.154
0.012,-0.180,-0.067,-0.081,-0.434,-0.268,-0.537,0.138,-0.203,-0.383,-0.457,-0.214,-0.324,0.166
-0.396,-0.378,-0.237,-0.065,-0.684,-0.158,-0.527,-0.082,-0.286,-0.390,-0.779,-0.278,-0.532,0.010
-0.144,-0.345,0.090,-0.004,-0.582,-0.116,-0.416,0.124,-0.160,-0.211,-0.579,-0.182,-0.379,0.125
-0.063,-0.188,0.002,-0.035,-0.590,-0.173,-0.302,0.233,-0.252,-0.303,-0.582,-0.375,-0.479,0.017
-0.009,-0.010,0.174,0.325,-0.340,0.051,-0.062,0.263,0.043,-0.127,-0.206,-0.124,-0.300,0.241
0.138,0.083,0.165,0.309,-0.363,0.173,-0.227,0.387,0.014,0.004,-0.323,0.085,-0.186,0.373
0.084,0.024,0.030,0.185,-0.432,-0.109,-0.191,0.343,-0.047,-0.200,-0.421,0.083,-0.321,0.290
0.019,-0.028,0.186,0.166,-0.522,-0.016,-0.303,0.296,-0.014,-0.196,-0.571,0.071,-0.209,0.345
0.023,-0.082,-0.045,0.090,-0.489,0.012,-0.351,0.366,-0.032,-0.160,-0.412,0.093,-0.339,0.192
-0.057,-0.081,0.190,0.158,-0.330,0.182,0.017,0.342,0.124,-0.037,-0.425,0.186,-0.261,0.326
0.145,0.116,0.325,0.331,0.023,0.206,-0.055,0.593,0.118,0.138,-0.199,0.178,-0.091,0.415
0.357,0.327,0.494,0.500,-0.023,0.472,-0.028,0.523,0.289,0.336,0.042,0.343,0.125,0.578
0.435,0.250,0.246,0.413,0.045,0.408,0.168,0.666,0.333,0.249,0.031,0.474,0.019,0.474
0.493,0.232,0.516,0.545,-0.171,0.546,0.138,0.820,0.371,0.437,0.133,0.598,0.206,0.754
0.381,0.200,0.412,0.524,-0.001,0.412,0.074,0.705,0.357,0.337,0.075,0.436,0.001,0.536
0.064,0.008,0.226,0.362,-0.279,0.259,-0.009,0.470,0.185,0.068,-0.192,0.092,-0.082,0.273
0.182,0.061,0.104,0.247,-0.381,-0.002,-0.164,0.381,0.156,0.012,-0.291,0.068,-0.236,0.502
0.224,0.139,0.185,0.250,-0.241,0.189,-0.175,0.450,0.144,0.033,-0.172,-0.043,-0.268,0.399
-0.080,-0.266,-0.116,-0.155,-0.745,-0.221,-0.564,0.078,-0.230,-0.363,-0.527,-0.182,-0.556,-0.004
-0.337,-0.326,-0.240,-0.157,-0.649,-0.288,-0.400,-0.001,-0.337,-0.377,-0.747,-0.228,-0.575,-0.028
-0.064,-0.197,-0.085,-0.062,-0.673,-0.161,-0.446,0.076,-0.180,-0.287,-0.653,-0.085,-0.364,0.058
-0.304,-0.513,-0.341,-0.178,-0.595,-0.437,-0.458,0.005,-0.426,-0.467,-0.741,-0.383,-0.621,-0.113
-0.285,-0.419,-0.251,-0.184,-0.687,-0.271,-0.515,0.095,-0.319,-0.526,-0.767,-0.167,-0.693,-0.133
-0.123,-0.172,-0.098,-0.033,-0.369,-0.073,-0.362,0.112,-0.169,-0.311,-0.646,-0.112,-0.570,0.199
-0.157,-0.321,-0.100,0.028,-0.471,-0.177,-0.282,0.029,-0.231,-0.353,-0.570,-0.224,-0.544,0.046
-0.436,-0.531,-0.321,-0.313,-0.960,-0.417,-0.781,-0.144,-0.474,-0.512,-0.863,-0.394,-0.753,-0.190
-0.290,-0.398,-0.341,-0.094,-0.879,-0.448,-0.639,-0.071,-0.358,-0.501,-0.783,-0.312,-0.812,-0.182
-0.297,-0.486,-0.283,-0.213,-0.902,-0.396,-0.476,-0.066,-0.501,-0.438,-0.857,-0.323,-0.703,-0.114
-0.372,-0.479,-0.344,-0.293,-0.790,-0.423,-0.868,-0.177,-0.465,-0.556,-0.784,-0.337,-0.832,-0.227
-0.268,-0.581,-0.254,-0.227,-0.869,-0.302,-0.631,-0.048,-0.385,-0.436,-0.815,-0.335,-0.732,-0.047
-0.066,-0.138,-0.028,0.034,-0.386,-0.137,-0.535,0.101,-0.103,-0.248,-0.597,-0.031,-0.407,0.233
-0.180,-0.193,-0.127,0.069,-0.619,-0.245,-0.464,0.236,-0.079,-0.311,-0.568,-0.141,-0.397,0.194
-0.093,-0.194,-0.135,0.065,-0.543,0.001,-0.222,0.179,-0.016,-0.244,-0.703,-0.055,-0.283,0.197
0.087,-0.046,-0.028,0.170,-0.480,0.167,-0.298,0.386,-0.055,-0.109,-0.353,0.054,-0.371,0.173
0.152,-0.074,0.217,0.133,-0.269,0.094,-0.357,0.448,-0.038,-0.045,-0.220,0.077,-0.246,0.351
0.114,-0.062,0.077,0.100,-0.240,-0.022,-0.178,0.326,0.003,-0.259,-0.393,-0.013,-0.327,0.266
0.128,-0.118,0.108,0.105,-0.442,-0.055,-0.189,0.287,-0.020,-0.096,-0.323,0.035,-0.275,0.262
0.143,-0.013,0.127,0.080,-0.271,0.060,-0.225,0.323,-0.069,0.017,-0.470,0.072,-0.146,0.297
0.129,0.098,0.110,0.224,-0.281,0.247,-0.097,0.487,0.160,-0.127,-0.033,0.108,-0.079,0.435
0.025,-0.164,0.156,0.257,-0.363,0.119,-0.173,0.351,0.043,-0.041,-0.188,0.029,-0.220,0.214
-0.035,-0.169,-0.046,0.113,-0.374,-0.100,-0.458,0.202,-0.082,-0.178,-0.240,-0.033,-0.271,0.256
-0.238,-0.286,-0.068,0.024,-0.478,-0.199,-0.390,0.070,-0.334,-0.331,-0.542,-0.279,-0.557,0.064
-0.105,-0.311,-0.017,0.042,-0.318,-0.160,-0.514,0.026,-0.332,-0.272,-0.527,-0.152,-0.376,0.110
-0.145,-0.473,-0.324,-0.108,-0.515,-0.281,-0.598,-0.032,-0.381,-0.434,-0.644,-0.352,-0.711,-0.129
-0.307,-0.462,-0.242,-0.040,-0.715,-0.059,-0.702,0.033,-0.221,-0.481,-0.547,-0.261,-0.597,-0.057
0.046,-0.008,0.148,0.150,-0.371,0.089,-0.279,0.316,0.022,-0.203,-0.265,0.100,-0.169,0.074
-0.074,-0.289,0.136,0.002,-0.303,-0.073,-0.164,0.296,-0.160,-0.307,-0.230,0.009,-0.275,0.204
0.192,0.049,0.309,0.382,-0.083,0.293,0.032,0.448,0.093,0.142,-0.044,0.235,0.049,0.549
0.277,0.055,0.299,0.387,-0.330,0.074,-0.030,0.489,0.200,0.002,-0.126,0.269,-0.038,0.416
0.161,0.115,0.157,0.213,-0.441,-0.086,-0.180,0.390,0.046,-0.081,-0.345,0.086,-0.308,0.321
0.128,0.089,0.331,0.364,-0.175,0.254,-0.038,0.448,0.259,0.138,-0.131,0.326,-0.062,0.451
0.293,0.283,0.343,0.397,-0.079,0.257,-0.120,0.525,0.254,0.129,-0.142,0.190,0.059,0.401
0.142,0.018,0.160,0.202,-0.270,0.043,-0.275,0.399,0.191,0.008,-0.248,0.092,-0.281,0.323
0.219,0.098,0.222,0.266,-0.392,0.108,0.052,0.362,0.246,0.198,-0.174,0.274,-0.011,0.443
0.129,-0.086,0.189,0.287,-0.293,0.117,-0.193,0.331,0.092,0.038,-0.167,0.264,-0.241,0.276
0.069,-0.075,0.130,0.234,-0.440,0.142,-0.244,0.315,0.005,-0.132,-0.507,0.043,-0.393,0.280
-0.107,-0.066,0.023,0.130,-0.484,-0.007,-0.371,0.218,0.014,-0.126,-0.380,-0.033,-0.419,0.173
0.159,-0.074,-0.054,0.074,-0.475,0.044,-0.255,0.329,-0.009,-0.004,-0.431,0.060,-0.245,0.355
0.020,-0.058,-0.123,0.009,-0.375,-0.018,-0.341,0.234,-0.046,-0.063,-0.393,0.238,-0.233,0.191
-0.036,-0.104,0.001,0.097,-0.450,0.010,-0.420,0.208,-0.054,-0.252,-0.471,-0.058,-0.372,0.153
0.048,-0.206,-0.038,0.131,-0.539,0.097,-0.395,0.285,0.017,-0.155,-0.459,0.038,-0.389,0.119
0.017,-0.192,-0.008,0.152,-0.423,-0.118,-0.539,0.305,-0.130,-0.030,-0.441,-0.061,-0.395,0.120
-0.004,-0.437,-0.011,0.098,-0.459,-0.042,-0.261,0.223,-0.223,-0.038,-0.410,-0.065,-0.441,0.109
-0.123,-0.285,-0.118,-0.065,-0.564,-0.117,-0.454,0.218,-0.116,-0.273,-0.588,-0.075,-0.549,0.073
0.011,-0.128,-0.101,0.043,-0.633,-0.039,-0.240,0.230,-0.147,-0.216,-0.587,-0.190,-0.378,0.177
-0.144,-0.153,-0.086,-0.016,-0.606,-0.204,-0.260,0.123,-0.190,-0.280,-0.576,-0.084,-0.294,0.196
-0.054,0.024,0.079,0.072,-0.490,0.014,-0.253,0.245,-0.073,-0.144,-0.510,-0.094,-0.472,0.066
-0.103,-0.232,0.060,0.039,-0.561,-0.116,-0.580,0.060,-0.055,-0.150,-0.496,-0.101,-0.352,-0.002
-0.101,-0.201,0.017,0.030,-0.463,-0.145,-0.372,0.323,-0.159,-0.332,-0.423,-0.116,-0.413,0.082
0.060,-0.156,0.077,0.135,-0.557,-0.030,-0.244,0.199,-0.189,-0.152,-0.410,-0.114,-0.407,0.223
-0.131,-0.216,0.153,0.047,-0.476,-0.167,-0.287,0.184,-0.110,-0.108,-0.462,-0.058,-0.308,0.226
-0.003,-0.224,-0.043,-0.015,-0.514,-0.008,-0.218,0.204,-0.039,-0.094,-0.353,-0.089,-0.410,0.220
-0.191,-0.283,0.014,-0.001,-0.406,-0.115,-0.365,0.130,-0.088,-0.220,-0.504,-0.264,-0.470,0.020
-0.014,-0.020,0.215,0.342,-0.276,0.247,-0.014,0.336,0.226,0.170,-0.259,0.102,-0.086,0.324
0.140,-0.016,0.108,0.150,-0.291,0.199,-0.159,0.377,0.201,0.014,-0.245,0.027,-0.268,0.311
0.086,-0.244,0.169,0.128,-0.333,0.070,-0.317,0.312,0.156,-0.011,-0.260,-0.004,-0.116,0.222
0.108,0.121,0.343,0.279,-0.123,0.269,-0.109,0.409,0.178,0.082,-0.144,0.171,-0.029,0.417
0.381,0.187,0.413,0.459,-0.052,0.518,0.137,0.666,0.214,0.288,-0.055,0.406,-0.074,0.532
0.286,0.112,0.179,0.484,0.065,0.319,0.017,0.623,0.127,0.216,-0.092,0.405,-0.064,0.590
0.195,0.100,0.274,0.322,-0.183,0.261,-0.009,0.558,0.116,0.038,-0.219,0.118,-0.148,0.398
0.126,0.160,0.249,0.460,-0.183,0.202,-0.071,0.494,0.087,0.062,-0.175,0.104,0.058,0.428
0.092,-0.098,0.265,0.394,-0.136,0.204,-0.123,0.468,0.113,0.017,-0.347,0.118,-0.168,0.358
0.089,0.097,0.376,0.435,-0.030,0.327,-0.002,0.519,0.178,0.178,-0.282,0.206,-0.135,0.528
0.211,0.078,0.310,0.326,-0.131,0.191,-0.117,0.533,0.251,0.041,-0.127,0.234,-0.199,0.449
-0.001,0.085,0.278,0.242,-0.459,0.056,-0.029,0.497,0.098,0.053,-0.312,0.162,-0.241,0.380
0.367,0.088,0.329,0.352,-0.244,0.336,0.022,0.614,0.299,0.230,-0.196,0.312,-0.100,0.532
0.252,0.160,0.148,0.339,-0.044,0.222,-0.083,0.456,0.210,0.136,-0.177,0.298,-0.049,0.417
0.379,0.350,0.437,0.637,-0.001,0.410,0.114,0.699,0.266,0.205,0.021,0.344,0.086,0.690
0.268,0.118,0.484,0.519,-0.057,0.371,-0.091,0.573,0.325,0.149,-0.125,0.391,0.100,0.510
0.345,0.122,0.511,0.477,0.080,0.104,-0.053,0.693,0.301,0.129,-0.084,0.380,0.094,0.529
0.409,0.247,0.470,0.519,0.153,0.479,0.029,0.640,0.336,0.284,0.089,0.464,0.043,0.578
0.570,0.336,0.475,0.634,0.221,0.455,0.138,0.749,0.465,0.378,0.182,0.544,0.241,0.676
0.617,0.356,0.624,0.767,0.260,0.542,0.013,0.862,0.579,0.377,0.218,0.611,0.311,0.730
1.001,0.813,1.047,1.140,0.512,0.910,0.636,1.305,0.908,0.837,0.537,0.934,0.711,1.048
0.910,0.709,0.771,1.007,0.391,0.728,0.217,1.063,0.638,0.591,0.490,0.750,0.649,0.859
0.403,0.339,0.500,0.665,0.130,0.416,0.300,0.672,0.483,0.343,0.029,0.499,0.245,0.664
0.431,0.262,0.356,0.469,-0.134,0.408,0.209,0.609,0.333,0.313,0.063,0.453,0.111,0.726
0.270,0.244,0.375,0.442,0.020,0.431,0.079,0.696,0.310,0.298,-0.153,0.360,0.077,0.657
0.149,0.234,0.318,0.474,-0.143,0.348,-0.143,0.536,0.159,0.239,-0.254,0.204,-0.011,0.500
0.310,0.359,0.515,0.613,0.022,0.563,-0.071,0.737,0.329,0.216,-0.079,0.470,-0.040,0.629
0.544,0.578,0.596,0.738,0.229,0.528,0.276,0.958,0.538,0.481,0.093,0.716,0.202,0.836
0.573,0.363,0.506,0.616,-0.051,0.410,0.444,0.839,0.546,0.299,0.003,0.434,0.219,0.704
0.566,0.440,0.570,0.728,0.078,0.484,0.198,0.842,0.456,0.358,0.127,0.650,0.014,0.711
0.502,0.365,0.546,0.632,0.058,0.493,0.179,0.805,0.554,0.235,0.117,0.571,0.045,0.641
0.405,0.267,0.555,0.647,0.122,0.345,0.100,0.700,0.304,0.231,-0.015,0.464,-0.026,0.687
0.543,0.414,0.611,0.684,0.189,0.528,0.366,0.757,0.515,0.492,0.173,0.560,0.186,0.863
0.639,0.419,0.527,0.676,0.099,0.514,0.181,0.799,0.596,0.493,0.180,0.540,0.277,0.875
0.516,0.459,0.598,0.662,0.206,0.567,0.066,0.723,0.578,0.343,0.219,0.526,0.221,0.776
0.518,0.565,0.854,0.809,0.088,0.715,0.395,1.001,0.735,0.496,0.333,0.597,0.282,0.864
0.747,0.549,0.812,0.818,0.259,0.749,0.532,1.048,0.638,0.664,0.429,0.734,0.429,0.939
0.661,0.578,0.804,0.720,0.122,0.676,0.468,1.100,0.609,0.574,0.317,0.638,0.241,0.911
0.622,0.575,0.726,0.616,0.114,0.632,0.515,0.959,0.547,0.385,0.203,0.630,0.211,0.808
0.351,0.240,0.486,0.435,0.004,0.348,0.206,0.682,0.338,0.284,-0.016,0.380,0.014,0.542
0.424,0.333,0.571,0.484,-0.093,0.339,0.107,0.702,0.291,0.246,0.051,0.428,0.162,0.679
0.451,0.489,0.439,0.543,0.220,0.481,0.209,0.810,0.342,0.399,0.167,0.653,0.331,0.783
0.669,0.536,0.704,0.649,0.284,0.638,0.131,0.917,0.612,0.525,0.127,0.598,0.293,0.773
0.477,0.245,0.420,0.502,0.103,0.499,0.076,0.874,0.381,0.315,-0.034,0.473,0.174,0.588
0.101,0.052,0.172,0.422,-0.419,0.323,-0.108,0.534,0.196,0.083,-0.241,0.143,-0.082,0.331
0.234,-0.013,0.308,0.343,-0.347,0.089,-0.033,0.429,0.156,0.107,-0.297,0.323,-0.150,0.349
0.007,0.028,0.106,0.376,-0.457,0.021,-0.203,0.414,0.014,-0.165,-0.299,0.100,-0.248,0.219
0.032,0.059,0.224,0.243,-0.222,0.115,-0.263,0.518,0.070,0.074,-0.287,0.100,-0.186,0.318
0.114,0.080,0.223,0.327,-0.245,0.089,0.084,0.486,0.262,0.117,-0.215,0.322,0.012,0.470
0.156,0.140,0.372,0.396,-0.173,0.281,-0.034,0.579,0.151,0.116,-0.224,0.273,-0.077,0.350
-0.094,-0.030,0.252,0.196,-0.345,0.191,-0.332,0.293,0.066,-0.146,-0.240,0.142,-0.351,0.173
0.165,-0.042,0.288,0.392,-0.198,0.175,-0.225,0.349,0.146,0.180,-0.306,0.174,-0.271,0.351
0.458,0.305,0.392,0.334,-0.069,0.358,0.082,0.648,0.409,0.295,-0.049,0.327,0.020,0.546
0.647,0.598,0.741,0.776,0.192,0.638,0.432,1.032,0.596,0.573,0.232,0.582,0.394,0.971
0.739,0.591,0.765,0.777,0.259,0.606,0.436,0.984,0.615,0.509,0.213,0.690,0.396,0.974
0.727,0.704,0.836,0.885,0.303,0.790,0.466,0.968,0.630,0.737,0.337,0.775,0.466,0.811
0.666,0.642,0.763,0.945,0.171,0.666,0.414,1.047,0.723,0.597,0.408,0.734,0.470,0.852
0.787,0.778,0.852,1.035,0.454,0.787,0.634,1.196,0.773,0.755,0.458,0.758,0.501,0.958
0.931,0.768,1.005,1.070,0.508,0.900,0.536,1.141,0.953,0.914,0.457,0.842,0.714,1.066
0.728,0.531,0.445,0.645,0.116,0.699,0.238,0.881,0.710,0.616,0.300,0.644,0.319,0.887
0.199,0.112,0.296,0.580,-0.197,0.309,0.039,0.545,0.244,0.259,-0.154,0.288,-0.116,0.462
0.440,0.324,0.410,0.590,-0.047,0.522,0.224,0.779,0.367,0.266,0.067,0.435,0.145,0.601
0.562,0.313,0.599,0.641,-0.100,0.445,0.338,0.802,0.419,0.327,0.097,0.398,0.155,0.707
0.552,0.431,0.671,0.770,0.019,0.563,0.269,0.884,0.521,0.409,0.069,0.645,0.339,0.842
0.813,0.575,0.760,0.860,0.288,0.643,0.509,1.078,0.833,0.684,0.241,0.780,0.502,0.957
0.605,0.478,0.547,0.765,0.199,0.566,0.410,0.904,0.594,0.574,0.312,0.617,0.244,0.785
0.517,0.372,0.511,0.707,0.082,0.378,0.248,0.773,0.506,0.459,-0.074,0.520,0.297,0.794
0.533,0.569,0.771,0.839,0.257,0.692,0.286,0.982,0.670,0.512,0.131,0.678,0.329,0.953
0.684,0.603,0.884,0.892,0.278,0.877,0.398,1.039,0.683,0.576,0.211,0.822,0.438,1.003
0.771,0.600,0.839,0.793,0.248,0.712,0.403,1.046,0.709,0.668,0.297,0.842,0.441,0.984
0.744,0.574,0.640,0.759,0.232,0.546,0.322,0.968,0.495,0.529,0.220,0.705,0.261,0.693
0.778,0.707,0.681,0.898,0.166,0.830,0.352,1.060,0.667,0.656,0.237,0.724,0.582,0.976
0.737,0.693,0.772,0.895,0.373,0.681,0.537,1.106,0.714,0.456,0.325,0.803,0.549,0.934
0.749,0.695,0.738,0.891,0.460,0.678,0.515,0.964,0.741,0.522,0.174,0.769,0.482,0.995
0.720,0.772,0.766,0.862,0.404,0.755,0.464,1.080,0.687,0.738,0.310,0.583,0.296,0.934
0.813,0.791,0.759,0.749,0.324,0.815,0.511,1.059,0.622,0.728,0.298,0.776,0.553,0.959
0.716,0.592,0.763,0.910,0.242,0.738,0.373,0.929,0.560,0.500,0.200,0.719,0.316,0.863
0.394,0.285,0.445,0.552,-0.011,0.475,0.110,0.716,0.164,0.249,0.055,0.349,0.342,0.516
-0.083,0.079,0.273,0.347,-0.264,0.313,0.086,0.463,0.092,0.032,-0.056,0.119,-0.098,0.523
0.035,-0.053,0.211,0.271,-0.443,-0.035,-0.209,0.391,-0.000,-0.210,-0.297,0.018,-0.228,0.326
0.050,0.064,0.009,0.144,-0.395,0.045,-0.177,0.309,0.041,-0.096,-0.426,0.141,-0.118,0.194
0.009,-0.043,0.034,0.105,-0.624,-0.041,-0.406,0.173,-0.077,-0.226,-0.567,-0.132,-0.424,0.094
-0.092,-0.287,-0.074,-0.140,-0.608,-0.225,-0.423,0.122,-0.208,-0.365,-0.518,-0.106,-0.522,0.047
-0.323,-0.552,-0.337,-0.237,-0.773,-0.361,-0.577,-0.041,-0.407,-0.535,-0.815,-0.378,-0.663,-0.219
-0.553,-0.690,-0.588,-0.590,-1.010,-0.558,-0.953,-0.304,-0.617,-0.660,-1.047,-0.634,-0.710,-0.331
-0.707,-0.554,-0.519,-0.339,-0.897,-0.503,-0.772,-0.301,-0.659,-0.652,-0.922,-0.554,-0.764,-0.412
-0.603,-0.730,-0.566,-0.504,-1.153,-0.658,-0.821,-0.354,-0.720,-0.685,-0.906,-0.485,-0.796,-0.346
-0.329,-0.468,-0.473,-0.271,-0.758,-0.432,-0.774,-0.068,-0.458,-0.696,-0.677,-0.408,-0.665,-0.231
-0.410,-0.545,-0.396,-0.238,-0.732,-0.183,-0.614,0.042,-0.329,-0.521,-0.784,-0.498,-0.570,-0.083
-0.142,-0.300,-0.228,-0.195,-0.479,-0.175,-0.447,0.092,-0.295,-0.486,-0.692,-0.250,-0.495,0.101
-0.094,-0.273,-0.122,-0.037,-0.567,-0.038,-0.331,0.174,-0.128,-0.308,-0.553,-0.077,-0.388,0.057
0.072,-0.040,0.243,0.270,-0.333,0.053,0.029,0.412,0.152,-0.146,-0.174,0.298,-0.186,0.447
-0.016,-0.122,-0.021,0.103,-0.580,-0.054,-0.258,0.201,-0.077,-0.167,-0.470,0.031,-0.332,0.347
0.075,-0.170,0.056,0.162,-0.392,-0.026,-0.222,0.356,0.028,0.027,-0.202,0.033,-0.366,0.258
0.022,0.023,0.175,0.168,-0.349,0.074,-0.021,0.236,0.007,0.084,-0.385,-0.002,-0.127,0.199
0.081,-0.181,-0.002,0.233,-0.319,-0.073,-0.253,0.274,-0.077,-0.113,-0.489,-0.058,-0.257,0.263
0.351,0.145,0.190,0.411,-0.256,0.171,-0.008,0.464,0.182,0.122,-0.194,0.233,-0.110,0.423
0.077,-0.035,0.076,0.272,-0.228,0.222,-0.175,0.452,0.170,-0.052,-0.334,0.056,-0.215,0.271
-0.077,-0.020,0.139,0.137,-0.473,0.086,-0.315,0.391,-0.020,-0.066,-0.419,0.122,-0.220,0.293
-0.141,-0.329,0.011,-0.059,-0.556,-0.157,-0.452,0.107,-0.122,-0.299,-0.602,-0.020,-0.283,0.051
-0.197,-0.313,-0.193,-0.148,-0.760,-0.238,-0.590,-0.079,-0.254,-0.424,-0.608,-0.304,-0.544,-0.133
-0.175,-0.310,-0.165,-0.013,-0.620,-0.183,-0.499,0.072,-0.203,-0.442,-0.618,-0.024,-0.430,0.131
-0.187,-0.275,-0.115,0.005,-0.449,-0.118,-0.381,0.116,-0.183,-0.138,-0.433,-0.031,-0.442,0.200
-0.086,-0.150,0.048,0.314,-0.392,0.013,-0.267,0.296,0.002,-0.124,-0.504,0.033,-0.295,0.169
0.080,-0.166,-0.087,0.049,-0.610,0.063,-0.283,0.275,-0.110,-0.095,-0.477,-0.205,-0.349,0.196
-0.204,-0.176,-0.092,0.066,-0.528,0.050,-0.442,0.153,-0.184,-0.348,-0.539,-0.098,-0.450,0.154
-0.238,-0.635,-0.259,-0.195,-0.796,-0.246,-0.623,-0.098,-0.476,-0.519,-0.825,-0.303,-0.557,-0.015
0.150,-0.119,0.080,0.194,-0.509,0.177,-0.333,0.342,-0.110,-0.152,-0.302,0.051,-0.150,0.400
0.178,0.085,0.096,0.321,-0.309,0.244,-0.233,0.507,0.122,-0.032,-0.204,0.051,-0.056,0.501
0.254,0.102,0.129,0.433,-0.436,0.252,-0.077,0.620,0.167,-0.091,-0.110,0.158,-0.075,0.346
0.057,0.034,0.171,0.244,-0.221,0.308,-0.118,0.387,0.083,-0.062,-0.215,0.155,-0.113,0.387
0.050,-0.070,0.318,0.383,-0.335,0.108,0.008,0.334,0.125,-0.150,-0.349,0.086,-0.036,0.358
0.237,0.104,0.476,0.436,-0.068,0.308,0.229,0.584,0.242,0.120,-0.124,0.235,-0.060,0.501
0.134,0.064,0.239,0.317,-0.269,0.179,0.014,0.546,0.117,0.032,-0.346,0.067,-0.199,0.439
0.103,0.124,0.223,0.378,-0.149,0.090,-0.226,0.483,0.040,-0.165,-0.218,0.264,-0.131,0.440
-0.031,0.029,0.076,0.244,-0.656,0.106,-0.137,0.359,-0.128,-0.272,-0.307,0.063,-0.283,0.241
0.380,0.122,0.384,0.543,-0.280,0.253,0.106,0.508,0.159,0.250,-0.091,0.303,0.069,0.425
0.320,0.127,0.234,0.549,-0.186,0.518,0.092,0.577,0.173,0.159,0.039,0.388,0.006,0.509
0.303,0.242,0.368,0.416,-0.248,0.244,0.023,0.500,0.204,0.166,-0.204,0.251,0.011,0.470
0.382,-0.072,0.241,0.370,-0.350,0.149,-0.062,0.573,0.148,0.132,-0.289,0.242,-0.144,0.438
0.230,-0.011,0.096,0.201,-0.328,0.149,-0.175,0.386,0.028,0.029,-0.310,0.116,-0.228,0.340
0.073,-0.020,0.104,0.253,-0.245,0.116,-0.068,0.301,0.088,0.081,-0.211,0.136,-0.132,0.367
-0.016,-0.267,-0.039,0.045,-0.417,-0.041,-0.371,0.141,-0.157,-0.150,-0.462,-0.143,-0.320,0.171
-0.088,-0.252,0.041,0.021,-0.361,-0.029,-0.305,0.220,-0.144,-0.123,-0.502,-0.141,-0.352,0.138
-0.105,-0.240,-0.046,0.008,-0.536,-0.150,-0.502,0.203,-0.090,-0.199,-0.460,-0.163,-0.206,0.148
0.082,-0.086,0.139,0.152,-0.352,-0.105,-0.098,0.311,-0.005,-0.070,-0.438,0.012,-0.349,0.335
0.174,-0.018,0.144,0.286,-0.248,0.306,-0.025,0.564,0.188,0.200,-0.097,0.095,-0.157,0.385
0.155,0.100,0.377,0.465,-0.230,0.297,0.112,0.495,0.189,0.257,0.013,0.298,-0.025,0.445
0.300,0.180,0.358,0.456,-0.115,0.174,-0.071,0.548,0.270,0.168,-0.225,0.314,0.010,0.501
0.268,-0.054,0.045,0.282,-0.420,0.065,-0.369,0.374,0.135,0.046,-0.397,0.222,-0.242,0.314
0.278,0.021,0.191,0.471,-0.189,0.190,-0.192,0.477,0.239,0.088,-0.216,0.279,-0.132,0.453
0.328,0.164,0.359,0.348,-0.115,0.317,-0.100,0.392,0.101,0.103,-0.179,0.397,-0.004,0.525
0.168,0.139,0.296,0.372,-0.101,0.303,-0.021,0.495,0.151,0.179,-0.128,0.332,-0.063,0.465
0.248,0.199,0.226,0.333,-0.197,0.252,-0.087,0.544,0.186,-0.050,-0.187,0.234,-0.038,0.502
0.008,0.000,0.101,0.086,-0.418,0.166,-0.330,0.234,-0.120,-0.047,-0.441,-0.002,-0.386,0.255
-0.080,-0.044,0.070,0.118,-0.282,0.146,-0.170,0.406,-0.021,0.023,-0.399,0.107,-0.286,0.325
-0.083,0.041,0.196,0.223,-0.315,0.143,-0.091,0.443,-0.025,-0.032,-0.264,0.120,-0.198,0.302
-0.005,-0.149,-0.001,0.080,-0.468,-0.040,-0.426,0.235,-0.075,-0.093,-0.434,-0.113,-0.250,0.104
0.102,-0.043,0.009,0.058,-0.352,0.047,-0.173,0.264,-0.046,-0.141,-0.305,0.002,-0.239,0.332
-0.002,-0.032,0.174,0.201,-0.356,0.028,-0.318,0.413,0.058,-0.109,-0.189,0.131,-0.336,0.337
0.316,0.122,0.179,0.422,-0.324,0.244,-0.202,0.614,0.110,0.120,-0.250,0.182,-0.090,0.507
0.377,0.237,0.516,0.604,0.131,0.383,0.050,0.768,0.339,0.359,0.078,0.370,0.045,0.708
0.288,0.327,0.438,0.483,-0.149,0.245,0.152,0.629,0.203,0.213,0.044,0.311,0.048,0.719
0.132,0.052,0.401,0.433,-0.104,0.378,0.042,0.564,0.279,0.194,-0.075,0.171,-0.067,0.432
0.307,0.213,0.222,0.341,-0.227,0.099,0.146,0.489,0.233,0.183,-0.102,0.243,0.079,0.460
